injunction,a precept
injury,evil
injury,harm
injury,"that which injures , or occasions wrong , loss , damage , or detriment"
inquiry,a question or questioning
inquiry,research
insect,any small crustacean
insight,a sight or view of the interior of anything
insight,perception
insolence,arrogant contempt
inspection,investigation
inspector,a superintendent
inspector,a supervisor
inspector,one to whom the supervision of any work is committed
inspiration,breath
instance,a case occurring
instance,application
instance,urgency
instant,a day of the present or current month
instinct,a natural aptitude or knack
instinct,a predilection
instinct,natural inward impulse
institution,permanent form of law or polity
instruction,der
instruction,information
instruction,precept
instrument,a device
instrument,an implement
insurance,"the act of insuring , or assuring , against loss or damage by a contingent event"
integrity,moral soundness
integrity,rectitude
integrity,the state or quality of being entire or complete
intellect,"the part or faculty of the human mind by which it knows , as distinguished from the power to feel and to will"
intellect,the power to judge and comprehend
intellectual,a learned person or one of high intelligence
intellectual,mental powers or faculties
intelligence,news
intelligence,the capacity to know or understand
intelligence,the exercise of the understanding
intensity,"effectiveness , as estimated by results produced"
intensity,extreme degree
intent,aim
intention,aim
intention,design
intention,purpose
intention,the object toward which the thoughts are directed
intent,the act of turning the mind toward an object
interior,that which is within
interruption,"the act of interrupting , or breaking in upon"
interval,space of time between any two points or events
intervention,interposition
intervention,of one or more states with the affairs of another
interview,a conference
interview,a mutual sight or view
intimation,a remote or ambiguous reference
intoxication,"an elation which rises to enthusiasm , frenzy , or madness"
intoxication,drunkenness
introduction,preliminary
introduction,the act of formally making persons known to each other
intuition,"immediate knowledge , as in perception or consciousness"
invasion,the incoming or first attack of anything hurtful or pernicious
invention,an original contrivance or construction
investigation,"inquiry , especially patient or thorough inquiry or examination"
investigation,research
invitation,the requesting of a person ' s company
irritation,annoyance
irritation,excitement
irritation,excitement of anger or passion
isle,an island
isolation,insulation
issue,"the act of sending out , or causing to go forth"
item,an article
item,a paragraph
ivory,"the hard , white , opaque , fine - grained substance constituting the tusks of the elephant"
jack,"a coarse and cheap medi æ val coat of defense , especially one made of leather"
jack,a popular colloquial name for a sailor
jack,a simpleton
jar,a shake
jealousy,earnest concern or solicitude
jelly,"a viscous , translucent substance in a condition between liquid and solid"
job,any definite work undertaken in gross for a fixed price
job,a sudden thrust or stab
job,the hero of the book of that name in the old testament
join,a joint
joint,a joining of two things or parts so as to admit of motion
join,the line joining two points
join,the place or part where objects have been joined
joint,the place or part where two things or parts are joined or united
joke,"something not said seriously , or not actually meant"
journal,"a book of accounts , in which is entered a condensed and grouped statement of the daily transactions"
joy,exhilaration of spirits
judgment,the power or faculty of performing such operations ( see 1 )
juice,the characteristic fluid of any vegetable or animal substance
jump,a bodice worn instead of stays by women in the 18th century
junction,coalition
juncture,an exigency
juncture,a point of time
juncture,a seam
juncture,the line or point at which two bodies are joined
jurisdiction,judicial authority over a cause or class of causes
justice,conformity to truth and reality in expressing opinions and in conduct
justice,fidelity
justice,just treatment
justice,practical conformity to human or divine law
justice,the quality of being just
justification,the act of justifying or the state of being justified
keeper,"one who has the care , custody , or superintendence of anything"
keeper,one who retains in custody
keeping,feed
